Id,SalePrice
2735,134332.72599454175
2736,142425.70325356463
2737,122368.1898339878
2738,134872.673181546
2739,156492.41842265072
2740,136357.74891276372
2741,145820.95052161923
2742,149843.75908595143
2743,150744.63965987915
2744,157565.27884830855
2745,141171.18144456446
2746,137212.5170044796
2747,142051.7806786731
2748,126246.41889646552
2749,130534.81787090877
2750,132576.86661523022
2751,134696.51437029117
2752,181957.53250523913
2753,146796.1784126162
2754,226059.9507414313
2755,131449.71431470683
2756,96300.19230843596
2757,69478.84566150396
2758,86935.92823613586
2759,156217.18847956514
2760,121736.76619252053
2761,144188.73802735252
2762,143749.8474941061
2763,179932.84428138277
2764,139675.70281733718
2765,276771.44356064405
2766,132919.72365907943
2767,88526.35513600419
2768,130750.42977108055
2769,133151.41996075597
2770,139213.16540706818
2771,111364.84253115
2772,113032.72538934095
2773,167200.363962562
2774,141198.52625000122
2775,110954.61641635725
2776,133935.01232930546
2777,139698.47103709733
2778,105422.16435488063
2779,119301.16266563445
2780,96672.48206463669
2781,96463.62478844855
2782,96261.14408228226
2783,97403.30626815568
2784,125788.49003008622
2785,137731.94714037416
2786,67587.17108452202
2787,120538.11564655612
2788,73840.11626685184
2789,164497.8851571161
2790,96100.52747995405
2791,112511.25153522869
2792,63329.21839939736
2793,157338.05839504118
2794,96153.86093995324
2795,122915.82602566508
2796,97487.40595122146
2797,203766.0080043794
2798,106127.23445644166
2799,115294.26966288811
2800,68802.57094304104
2801,108129.99200956058
2802,124619.23244653485
2803,164633.04141035795
2804,128816.20206783396
2805,96482.56966682126
2806,80674.59909547455
2807,160453.71958151262
2808,148604.6629616645
2809,134326.59797161142
2810,129424.2446575415
2811,158359.97304000816
2812,163354.014031921
2813,154575.90253518557
2814,157244.306924953
2815,99713.54780927367
2816,238248.100692561
2817,153161.11388152267
2818,134814.2579287064
2819,170018.93271938295
2820,139193.92401163513
2821,108331.8561275045
2822,194416.16727757768
2823,361347.50986461504
2824,183852.736456668
2825,144723.9231167154
2826,133269.86732527084
2827,136873.54826744666
2828,213136.55486832876
2829,223235.8110947322
2830,225973.83813812718
2831,176346.87523064064
2832,257909.84340283304
2833,288999.3224454146
2834,219106.60482069018
2835,222667.0951367789
2836,193116.2249783476
2837,157839.92088229727
2838,151509.42078618106
2839,174694.17583243464
2840,199763.2423366823
2841,202171.16339300116
2842,231211.7505373836
2843,148651.9595982203
2844,164449.38103367772
2845,125498.61662174619
2846,208875.93307400245
2847,206528.5624884866
2848,219763.0934644944
2849,198807.74289795372
2850,280599.5718938382
2851,214848.12798897596
2852,229932.58679000183
2853,239024.15782151898
2854,140852.71178684934
2855,201650.45972739923
2856,202060.7741678275
2857,186662.23243935866
2858,205616.97271414878
2859,116029.5779615549
2860,125648.90393816415
2861,121864.58853832571
2862,193955.8453252113
2863,127105.09951362101
2864,245440.200362905
2865,142293.43593280637
2866,137477.73205176112
2867,102151.28053500241
2868,94847.90988818186
2869,105448.03012319896
2870,119040.81684656416
2871,87936.62522962075
2872,52438.00652827478
2873,102918.52814873155
2874,135012.86560676072
2875,115763.68669736898
2876,158379.34990193968
2877,145946.62724901145
2878,172509.76736754237
2879,139976.13147786178
2880,100619.56379315464
2881,147068.4800104153
2882,176228.5462406238
2883,202105.2271727905
2884,192731.08961096697
2885,184512.71199344657
2886,234548.54635643738
2887,93055.9851003857
2888,131483.21816202678
2889,54009.25250565742
2890,80267.77955751948
2891,136562.0576244389
2892,54225.84525894228
2893,85982.11946125195
2894,59538.401099406634
2895,312829.5973168629
2896,281817.64048181835
2897,203830.13939389132
2898,147762.47224017006
2899,206379.01467897458
2900,155241.10171185818
2901,199389.17380795587
2902,186326.5874440963
2903,329065.9366948737
2904,358657.8696075925
2905,85143.01043007424
2906,199573.09166139868
2907,109852.61948551616
2908,128614.04036486847
2909,147631.77378024522
2910,79225.5392065586
2911,81094.85925737096
2912,141210.35539263466
2913,80948.66827069977
2914,76847.67448899255
2915,85891.79904900226
2916,79854.06603772406
2917,164949.14388520882
2918,111449.17149537068
2919,216387.68211877026
